source_table,row_id,column_name,value,deleted_row
tasks,fa8f17e8-283c-4fea-98a2-6f1eef3a6a1d,context,,
tasks,7721f1e4-dd7a-418e-be1d-255ace2a4a72,context,,
tasks,f1c86af3-d203-4d7b-afd3-5f9551a0e41d,context,,
tasks,78708240-23c6-41d9-b22d-067f8f5c8c60,context,,
tasks,35b1ff2d-eb80-4b73-9291-372aa153872a,context,,
tasks,e1233905-be2c-4012-a805-7a135d8952b9,context,,
tasks,fae3b834-a215-4e0e-ac34-e002087813f5,context,,
tasks,f21264eb-0ae6-4dd3-9bf4-0b499cf26368,context,,
tasks,2e90945d-283b-44a5-9278-30f9ecb07f6d,context,,
tasks,0642f108-cc7d-4946-8795-b699a9d706ab,context,,
tasks,f24609f2-38a1-4a12-9351-09827f309f84,context,,
tasks,63d570ac-815b-4346-b841-5c01a6cf934b,context,,
tasks,f46c8033-304c-4ccd-aef6-15a21b92b4aa,context,,
tasks,da95858a-6880-4012-8277-f072816cc567,context,,
tasks,61052515-f74b-4eaf-814c-13ab5a65f592,context,,
tasks,079eb29c-e0b2-423a-8909-2ae6cdbec4d0,context,,
tasks,b4691a19-0fc3-4eca-85eb-38566e2f0ff0,context,,
tasks,0005a912-64d7-416e-bb95-94a697352a1e,context,,
tasks,0058b5b4-de5e-4078-ac32-7c22cebe03e0,context,,
tasks,a4c91b14-4045-41b6-b37f-451f6a864d3e,context,,
tasks,8ad3fd12-05e3-4d30-b8a5-99a6e570d834,context,,
tasks,074f1e12-8401-4d90-a33c-abc9de0b15b7,context,,
tasks,d89efae8-ab48-4992-8531-57fbbebe472b,context,,
tasks,12eb1a6c-24d9-4516-9da6-b25eba0f9e65,context,,
tasks,3bd5da54-7336-4da5-b318-ba707dce9c8e,context,,
tasks,6f82bd30-836e-43f1-b31f-65689a32c8d4,context,,
tasks,684e6ba5-f2cf-4ebc-ae96-d2d396d60a8a,context,,
tasks,f52a51d3-e791-4a6b-9c70-b41de18139b3,context,,
tasks,0da3c7a9-d8ae-4787-8c23-70a1154428a6,context,,
tasks,f909584c-2aa1-46a3-941b-2d22305af25f,context,,
tasks,cda1d27c-7139-4669-8f1f-0391023c9f05,context,,
tasks,7ca2897d-2af3-447e-8bed-e9b822d315b8,context,,
tasks,734e887a-1b99-46b2-b349-0d89f851c9aa,context,,
tasks,a4f5c808-e952-4ed4-8ead-3c74ae62717d,context,,
tasks,4d33034e-f888-459a-9392-b7ea08ae8846,context,,
tasks,3768fda7-3af4-44cd-8227-edffecfc94eb,context,,
tasks,78ed9c13-44b8-4a70-bfe5-0e5fb4e88d4c,context,,
tasks,46c61ffb-f179-473e-8022-bdc07e8ce79e,context,,
tasks,ab0e61bb-2476-4916-935c-86be60fe1870,context,,
tasks,8b2b7734-1e89-43e9-b48f-5816287de3eb,context,,
tasks,742a1b46-1299-40b6-961f-771bd647771d,context,,
tasks,4420a440-2379-44cc-99a3-bd8eed171a60,context,,
tasks,6345b52e-880e-4124-adb4-2612516a1e21,context,,
tasks,44ecb38f-0092-4a74-bf68-eac4cd6b57c9,context,,
tasks,a56e3000-1464-40e8-a5bd-573f04d86bfa,context,,
tasks,6e08a1a9-442a-4a09-89f3-a634f5841a25,context,,
tasks,aaedb7d4-fe71-4c8a-8213-ec4a9865bb58,context,,
tasks,3a043ba0-6d23-4a04-b55d-bbd158e6aad9,context,,
tasks,6588f7b8-296b-4695-8035-f3374c0afef8,context,,
tasks,6d819ea8-048e-41f3-bea8-9950dc495ccf,context,,
tasks,906c0e2c-edc8-4845-91ab-8be816dc7b76,context,,
tasks,447bca59-642c-4e7f-a764-b4472e3e98bc,context,,
tasks,7e6d6233-f4dd-467a-8c79-bf3bb7c1b3e8,context,,
tasks,e23aaeb9-74d1-4723-9d5a-9aa02dc2129c,context,,
tasks,39e35aa6-806d-417b-a02c-09ee60d13377,context,,
tasks,6f7202d6-1f59-4ff1-b9be-5f10a86efb3f,context,,
tasks,8b52ca69-f0a2-43a8-9450-4dd256b887d1,context,,
tasks,4726f4dd-d541-4702-bf84-acc4dc1e3951,context,,
tasks,7df9e061-ea23-4237-ba0f-3169f4f2311e,context,,
tasks,42a78746-65a1-4aab-a08c-8fdf380e9a0d,context,,
tasks,a4c20f48-f71c-4177-8e58-28dd719f5fe0,context,,
tasks,f3ad3e07-8a67-4fc4-92d2-02c07d12e4a0,context,,
tasks,0dd968e9-ff4b-4fa3-bc4e-f5e8ef92501b,context,,
tasks,5ded27f9-7728-41e4-bac4-ff60f28a20d1,context,,
tasks,93e5d660-fe83-4c9e-9092-d2cb9d2c3681,context,,
tasks,0a25bd9a-eb60-4313-9138-e160c3ecafbe,context,,
tasks,47e0cb0d-53be-4399-8b72-81fe4624806b,context,,
tasks,033c4cb8-6bfa-403e-96bb-5eab8218fbba,context,,
tasks,3f839ca5-2163-4f0c-8506-95b3f3e9a7a0,context,,
tasks,6d2fbb2c-5ae5-4b97-a5b7-fc522c41e9ee,context,,
tasks,943fcf13-362e-45e2-98e4-557d69310715,context,,
tasks,39bcfed9-a84e-44ec-a311-5265f097dc46,context,,
tasks,9bc43d26-6c18-4cdd-b7fc-cecc23f6f7be,context,,
tasks,773966fc-8cbf-4278-9cc5-a948fe706199,context,,
tasks,2124def1-f7ad-4e29-9ced-519840dad9cc,context,,
tasks,0c8f977a-5ece-46eb-8590-bef6799fc318,context,,
tasks,dc6e6a8d-9330-4bd7-afea-8b96a5992dc1,context,,
tasks,08c0515e-fee6-4b4b-a1bd-31ba5aa62d42,context,,
tasks,c76e9815-3c30-4ca0-b21a-0daf7da46ffc,context,,
tasks,216832ab-53d8-4958-ba3d-4753e8e43b4e,context,,
tasks,a3b7da3c-8543-428e-8ed1-cf07cdd8db4c,context,,
tasks,c173711e-bdbf-4255-b4ad-7371e0ba2f90,context,,
tasks,a8f1a4b4-87cc-424b-83f8-e4d613787886,context,,
tasks,ffaa51d1-91b3-4b09-b88f-5ffa518f62a2,context,,
tasks,784fc27c-00a6-49f1-87cf-951367de0920,context,,
tasks,0541a83a-a71e-4f79-a50c-2abb1b5f4ea3,context,,
tasks,c3eb2189-597f-4097-997a-8f811ffdce72,context,,
tasks,50c33b15-1fc9-4269-bb7f-b382b269813d,context,,
tasks,49a7d702-798c-455a-a911-d1781e0a0eaf,context,,
tasks,6a84ee53-6c1c-46d0-8d16-7940c63cb959,context,,
tasks,8d64d555-9804-4df0-95ac-22835d25ff02,context,,
tasks,be3b95fe-67c6-4810-9871-276e730a259e,context,,
tasks,b4682992-67be-4d73-a919-f16c062d06a3,context,,
tasks,fb9fb58e-8fe0-49bd-9b9a-b33f523df5af,context,,
tasks,db5af908-e2d2-4d75-8ef6-134ad9adc209,context,,
tasks,84227da1-3adb-4df2-a894-ca498fa6ac73,context,,
tasks,7b75a3a6-d80a-437b-90fb-dcda39c080ae,context,,
tasks,d2d697ee-08d2-4b0f-96de-b89adfedb1a4,context,,
tasks,2244f01f-9461-4df6-a3de-7a09a5e888b2,context,,
tasks,f267855f-48f3-442e-b07d-f9d0b5535aaf,context,,
tasks,0d878c4f-91db-404d-83d6-d91e9aa8f0ed,context,,
tasks,7f43675c-1e4b-4352-b145-09a2dbd862a0,context,,
tasks,405b10f4-3aed-4c35-a82c-a496ba8a0e3a,context,,
tasks,6f7b6208-a852-4d82-9549-54f484cbedc6,context,,
tasks,9e011303-1893-43a7-ae5a-4a7d6bf880dd,context,,
tasks,982a0ae0-90aa-4a56-8e18-c5757786425e,context,,
tasks,1ed39581-7221-40dc-81c1-1db19c19b96c,context,,
tasks,9c6e45d4-247c-43cb-ab19-87b1c6cc277a,context,,
tasks,c6e8d153-8084-4c78-a68f-6b708d8da7a9,context,,
tasks,3985daa1-d68e-41c7-9167-4a9e54a6cd4e,context,,
tasks,0ec46870-9d84-4125-b7a0-4d4179623cec,context,,
tasks,5c7e719b-c550-42e8-ba28-63153a2cb5be,context,,
tasks,a6f6fc33-85dc-42ff-84f5-f27666bd672b,context,,
tasks,176eb4a0-b025-4336-b5b7-978a8c2e2c84,context,,
tasks,ee38dcec-c1d3-41c9-92e4-b9377dde0805,context,,
tasks,77edeba1-d647-4ecd-8838-959965e27a6a,context,,
tasks,85de3a40-8d08-4999-b86d-e4adf7e66e26,context,,
tasks,81b51d69-62e4-477b-85e1-6866c0d6e73e,context,,
tasks,03d24ec8-45ee-43e8-a54c-3810ba4d3bea,context,,
tasks,6a6e21a6-90e9-473b-a568-d0b80bcedeaa,context,,
tasks,85969ce3-a6ff-42ed-a6a4-62d669bf650b,context,,
tasks,a86e114b-0f47-4f2d-9d1d-fbfed8c74443,context,,
tasks,195035ed-2c48-44a8-ae09-d2cd972402d1,context,,
tasks,0de8a16e-bc2a-4d5a-94e6-2754ae8ae35f,context,,
tasks,25bdc46e-c2ed-4f63-a729-ca3713f4cbef,context,,
tasks,7d3aac56-b359-4fd4-97d5-e5999f76dec3,context,,
tasks,6b6bacdb-a39c-4624-b29b-ddc3a671f7e8,context,,
interactions,863fa983-f2ee-4495-86b3-ef60e7302f59,*,,"{""id"": ""863fa983-f2ee-4495-86b3-ef60e7302f59"", ""kind"": ""meeting"", ""summary"": ""Discussed cryptographic/verifiable voting (ElectionGuard) for CSTF's Voting project."", ""person_id"": ""7987c472-3005-400c-aa89-e2eb1118f2c4"", ""created_at"": ""2026-07-17T18:33:05.245125+00:00"", ""updated_at"": ""2026-07-17T18:33:05.245125+00:00"", ""occurred_at"": ""2026-02-10T00:00:00+00:00""}"
